"Year","LEA","LEA Name","Type","SourceState","SourceFederal","SourceLocal","SourceTotal","Per PupilState","Per PupilFederal","Per PupilLocal","Per PupilTotal","Per PupilPercent"
"2008","132","Kannapolis City Schools","TOTAL","27,188,661","6,328,653","9,492,567","43,009,881","5,470.55","1,273.38","1,909.97","8,653.90","100.0"
"2008","140","Caldwell County Schools","SALARIES","54,903,356","5,973,303","8,618,262","69,494,921","4,231.80","460.41","664.27","5,356.48","67.5"
"2008","140","Caldwell County Schools","EMPLOYEE BENEFITS","13,415,227","1,785,497","2,389,834","17,590,558","1,034.01","137.62","184.20","1,355.83","17.0"
"2008","140","Caldwell County Schools","PURCHASED SERVICES","1,379,772","1,010,002","3,910,689","6,300,463","106.35","77.84","301.43","485.62","6.1"
"2008","140","Caldwell County Schools","SUPPLIES & MATERIALS","3,823,754","1,944,096","2,944,481","8,712,331","294.72","149.85","226.95","671.52","8.5"
"2008","140","Caldwell County Schools","INSTRUCTIONAL EQUIP.","755,727","73,740","70,185","899,652","58.25","5.68","5.41","69.34","0.9"
"2008","140","Caldwell County Schools","TOTAL","74,277,836","10,786,638","17,933,451","102,997,925","5,725.13","831.40","1,382.26","7,938.79","100.0"
"2008","150","Camden County Schools","SALARIES","9,947,791","420,529","762,951","11,131,271","5,238.44","221.45","401.76","5,861.65","67.1"
"2008","150","Camden County Schools","EMPLOYEE BENEFITS","2,403,599","113,512","179,515","2,696,626","1,265.72","59.77","94.53","1,420.02","16.2"
"2008","150","Camden County Schools","PURCHASED SERVICES","474,156","20,727","817,340","1,312,223","249.69","10.91","430.41","691.01","7.9"
"2008","150","Camden County Schools","SUPPLIES & MATERIALS","661,083","150,629","597,655","1,409,367","348.12","79.32","314.72","742.16","8.5"
"2008","150","Camden County Schools","INSTRUCTIONAL EQUIP.","7,900","7,334","35,811","51,045","4.16","3.86","18.86","26.88","0.3"
"2008","150","Camden County Schools","TOTAL","13,494,529","712,731","2,393,272","16,600,532","7,106.13","375.31","1,260.28","8,741.72","100.0"
"2008","160","Carteret County Schools","SALARIES","34,860,145","3,629,341","11,967,306","50,456,792","4,279.94","445.60","1,469.28","6,194.82","66.8"
"2008","160","Carteret County Schools","EMPLOYEE BENEFITS","8,408,177","908,045","3,045,486","12,361,708","1,032.31","111.49","373.91","1,517.71","16.4"
"2008","160","Carteret County Schools","PURCHASED SERVICES","1,689,940","358,611","4,691,332","6,739,883","207.48","44.03","575.98","827.49","8.9"
"2008","160","Carteret County Schools","SUPPLIES & MATERIALS","1,719,522","864,771","2,767,041","5,351,334","211.11","106.18","339.72","657.01","7.1"
"2008","160","Carteret County Schools","INSTRUCTIONAL EQUIP.","542,536","22,243","42,017","606,796","66.61","2.73","5.16","74.50","0.8"
"2008","160","Carteret County Schools","TOTAL","47,220,320","5,783,011","22,513,182","75,516,513","5,797.45","710.03","2,764.05","9,271.53","100.0"
"2008","170","Caswell County Schools","SALARIES","17,027,654","1,306,587","875,267","19,209,508","5,386.79","413.35","276.90","6,077.04","64.8"
"2008","170","Caswell County Schools","EMPLOYEE BENEFITS","4,089,476","354,326","317,191","4,760,993","1,293.73","112.09","100.35","1,506.17","16.1"
"2008","170","Caswell County Schools","PURCHASED SERVICES","376,751","572,341","1,278,725","2,227,817","119.19","181.06","404.53","704.78","7.5"
"2008","170","Caswell County Schools","SUPPLIES & MATERIALS","1,117,504","805,089","787,362","2,709,955","353.53","254.69","249.09","857.31","9.1"
"2008","170","Caswell County Schools","INSTRUCTIONAL EQUIP.","645,257","71,973","28,871","746,101","204.13","22.77","9.13","236.03","2.5"
"2008","170","Caswell County Schools","TOTAL","23,256,642","3,110,316","3,287,416","29,654,374","7,357.37","983.96","1,040.00","9,381.33","100.0"
"2008","180","Catawba County Schools","SALARIES","70,553,911","4,737,724","16,280,926","91,572,561","4,037.42","271.11","931.67","5,240.20","66.4"
"2008","180","Catawba County Schools","EMPLOYEE BENEFITS","17,056,855","1,324,345","4,048,958","22,430,158","976.07","75.79","231.70","1,283.56","16.1"
"2008","180","Catawba County Schools","PURCHASED SERVICES","1,654,157","1,722,659","5,530,114","8,906,930","94.66","98.58","316.46","509.70","6.5"
"2008","180","Catawba County Schools","SUPPLIES & MATERIALS","4,680,267","2,101,011","6,419,099","13,200,377","267.83","120.23","367.33","755.39","9.6"
"2008","180","Catawba County Schools","INSTRUCTIONAL EQUIP.","1,617,304","75,117","179,853","1,872,274","92.55","4.30","10.29","107.14","1.4"
"2008","180","Catawba County Schools","TOTAL","95,562,494","9,960,856","32,458,950","137,982,300","5,468.53","570.01","1,857.45","7,895.99","100.0"
"2008","181","Hickory City Schools","SALARIES","18,228,911","2,069,306","4,003,313","24,301,530","4,022.27","456.60","883.34","5,362.21","66.3"
"2008","181","Hickory City Schools","EMPLOYEE BENEFITS","4,503,694","540,841","990,111","6,034,646","993.75","119.34","218.47","1,331.56","16.5"
"2008","181","Hickory City Schools","PURCHASED SERVICES","643,347","638,545","1,988,624","3,270,516","141.96","140.89","438.80","721.65","8.9"
"2008","181","Hickory City Schools","SUPPLIES & MATERIALS","942,481","847,625","1,199,392","2,989,498","207.96","187.03","264.65","659.64","8.2"
"2008","181","Hickory City Schools","INSTRUCTIONAL EQUIP.","0","33,238","21,482","54,720","0.00","7.33","4.74","12.07","0.1"
"2008","181","Hickory City Schools","TOTAL","24,318,433","4,129,555","8,202,922","36,650,910","5,365.94","911.19","1,810.00","8,087.13","100.0"
"2008","182","Newton-Conover City Schools","SALARIES","11,976,201","2,337,448","2,798,550","17,112,199","4,242.37","828.00","991.34","6,061.71","67.0"
"2008","182","Newton-Conover City Schools","EMPLOYEE BENEFITS","2,949,592","684,742","639,947","4,274,281","1,044.84","242.56","226.69","1,514.09","16.8"
"2008","182","Newton-Conover City Schools","PURCHASED SERVICES","334,005","241,034","1,343,789","1,918,828","118.32","85.38","476.01","679.71","7.5"
"2008","182","Newton-Conover City Schools","SUPPLIES & MATERIALS","647,030","578,738","910,874","2,136,642","229.20","205.01","322.66","756.87","8.4"
"2008","182","Newton-Conover City Schools","INSTRUCTIONAL EQUIP.","31,036","3,252","47,521","81,809","10.99","1.16","16.83","28.98","0.3"
"2008","182","Newton-Conover City Schools","TOTAL","15,937,864","3,845,214","5,740,681","25,523,759","5,645.72","1,362.11","2,033.53","9,041.36","100.0"
"2008","190","Chatham County Schools","SALARIES","31,561,200","3,284,104","13,432,474","48,277,778","4,114.35","428.12","1,751.07","6,293.54","64.4"
"2008","190","Chatham County Schools","EMPLOYEE BENEFITS","7,506,041","927,154","3,623,825","12,057,020","978.50","120.86","472.41","1,571.77","16.1"
"2008","190","Chatham County Schools","PURCHASED SERVICES","1,109,401","813,046","5,464,832","7,387,279","144.62","105.99","712.40","963.01","9.9"
"2008","190","Chatham County Schools","SUPPLIES & MATERIALS","2,046,858","1,148,957","3,410,148","6,605,963","266.83","149.78","444.55","861.16","8.8"
"2008","190","Chatham County Schools","INSTRUCTIONAL EQUIP.","405,345","55,697","147,569","608,611","52.84","7.26","19.24","79.34","0.8"
"2008","190","Chatham County Schools","TOTAL","42,628,845","6,228,958","26,078,848","74,936,651","5,557.14","812.01","3,399.67","9,768.82","100.0"
"2008","200","Cherokee County Schools","SALARIES","18,280,997","1,882,869","2,299,454","22,463,320","5,059.78","521.14","636.44","6,217.36","66.0"
"2008","200","Cherokee County Schools","EMPLOYEE BENEFITS","4,245,963","518,623","673,818","5,438,404","1,175.19","143.54","186.50","1,505.23","15.9"
"2008","200","Cherokee County Schools","PURCHASED SERVICES","286,103","353,388","1,591,848","2,231,339","79.19","97.81","440.59","617.59","6.6"
"2008","200","Cherokee County Schools","SUPPLIES & MATERIALS","916,098","777,484","1,494,349","3,187,931","253.56","215.19","413.60","882.35","9.4"
"2008","200","Cherokee County Schools","INSTRUCTIONAL EQUIP.","637,802","49,792","21,599","709,193","176.53","13.78","5.98","196.29","2.1"
"2008","200","Cherokee County Schools","TOTAL","24,366,963","3,582,156","6,081,068","34,030,187","6,744.25","991.46","1,683.11","9,418.82","100.0"
"2008","210","Edenton-Chowan County Schools","SALARIES","12,719,128","1,262,611","2,289,195","16,270,934","5,301.85","526.30","954.23","6,782.38","65.5"
"2008","210","Edenton-Chowan County Schools","EMPLOYEE BENEFITS","3,070,558","329,627","607,926","4,008,111","1,279.93","137.40","253.41","1,670.74","16.2"
"2008","210","Edenton-Chowan County Schools","PURCHASED SERVICES","449,890","547,348","1,146,815","2,144,053","187.53","228.16","478.04","893.73","8.6"
"2008","210","Edenton-Chowan County Schools","SUPPLIES & MATERIALS","763,062","463,449","1,070,699","2,297,210","318.08","193.18","446.31","957.57","9.3"
"2008","210","Edenton-Chowan County Schools","INSTRUCTIONAL EQUIP.","94,999","3,677","3,778","102,454","39.60","1.54","1.57","42.71","0.4"
"2008","210","Edenton-Chowan County Schools","TOTAL","17,097,637","2,606,712","5,118,413","24,822,762","7,126.99","1,086.58","2,133.56","10,347.13","100.0"
"2008","220","Clay County Schools","SALARIES","7,371,969","603,809","470,225","8,446,003","5,436.56","445.29","346.77","6,228.62","63.4"
"2008","862","Mount Airy City Schools","INSTRUCTIONAL EQUIP.","28,374","30,982","25,210","84,566","17.38","18.97","15.44","51.79","0.5"
"2008","862","Mount Airy City Schools","TOTAL","10,347,961","2,059,587","4,035,281","16,442,829","6,336.78","1,261.23","2,471.09","10,069.10","100.0"
"2008","870","Swain County Schools","SALARIES","9,986,821","1,474,674","716,267","12,177,762","5,430.57","801.89","389.49","6,621.95","63.5"
"2008","870","Swain County Schools","EMPLOYEE BENEFITS","2,437,009","420,200","243,961","3,101,170","1,325.18","228.49","132.66","1,686.33","16.2"
"2008","870","Swain County Schools","PURCHASED SERVICES","590,322","217,742","956,401","1,764,465","321.00","118.40","520.07","959.47","9.2"
"2008","870","Swain County Schools","SUPPLIES & MATERIALS","644,833","383,937","805,153","1,833,923","350.64","208.78","437.82","997.24","9.6"
"2008","870","Swain County Schools","INSTRUCTIONAL EQUIP.","54,648","34,180","199,000","287,828","29.72","18.58","108.21","156.51","1.5"
"2008","870","Swain County Schools","TOTAL","13,713,633","2,530,733","2,920,782","19,165,148","7,457.11","1,376.14","1,588.25","10,421.50","100.0"
"2008","880","Transylvania County Schools","SALARIES","15,951,058","1,857,481","3,930,096","21,738,635","4,266.13","496.78","1,051.11","5,814.02","65.6"
"2008","880","Transylvania County Schools","EMPLOYEE BENEFITS","3,816,640","529,983","1,026,154","5,372,777","1,020.76","141.75","274.45","1,436.96","16.2"
"2008","880","Transylvania County Schools","PURCHASED SERVICES","251,043","202,174","2,687,533","3,140,750","67.14","54.08","718.78","840.00","9.5"
"2008","880","Transylvania County Schools","SUPPLIES & MATERIALS","1,015,362","643,039","1,158,407","2,816,808","271.56","171.98","309.82","753.36","8.5"
"2008","880","Transylvania County Schools","INSTRUCTIONAL EQUIP.","19,174","20,051","18,356","57,581","5.13","5.36","4.91","15.40","0.2"
"2008","880","Transylvania County Schools","TOTAL","21,053,277","3,252,728","8,820,546","33,126,551","5,630.72","869.95","2,359.07","8,859.74","100.0"
"2008","890","Tyrrell County Schools","SALARIES","5,019,046","370,737","301,347","5,691,130","8,994.71","664.40","540.05","10,199.16","62.7"
"2008","890","Tyrrell County Schools","EMPLOYEE BENEFITS","1,190,075","108,103","99,688","1,397,866","2,132.75","193.74","178.65","2,505.14","15.4"
"2008","890","Tyrrell County Schools","PURCHASED SERVICES","442,964","94,703","300,953","838,620","793.84","169.72","539.34","1,502.90","9.2"
"2008","890","Tyrrell County Schools","SUPPLIES & MATERIALS","518,138","388,732","145,334","1,052,204","928.56","696.65","260.46","1,885.67","11.6"
"2008","890","Tyrrell County Schools","INSTRUCTIONAL EQUIP.","91,669","0","9,078","100,747","164.28","0.00","16.27","180.55","1.1"
"2008","890","Tyrrell County Schools","TOTAL","7,261,892","962,275","856,400","9,080,567","13,014.14","1,724.51","1,534.77","16,273.42","100.0"
"2008","900","Union County Schools","SALARIES","142,112,441","9,987,509","38,696,112","190,796,062","3,883.07","272.89","1,057.33","5,213.29","67.4"
"2008","900","Union County Schools","EMPLOYEE BENEFITS","34,816,611","2,749,346","8,860,611","46,426,568","951.33","75.11","242.11","1,268.55","16.3"
"2008","900","Union County Schools","PURCHASED SERVICES","710,539","1,880,713","17,986,853","20,578,105","19.41","51.39","491.47","562.27","7.3"
"2008","900","Union County Schools","SUPPLIES & MATERIALS","7,081,708","3,857,964","13,943,464","24,883,136","193.50","105.41","380.99","679.90","8.8"
"2008","900","Union County Schools","INSTRUCTIONAL EQUIP.","29,072","108,478","420,543","558,093","0.79","2.97","11.49","15.25","0.2"
"2008","900","Union County Schools","TOTAL","184,750,371","18,584,010","79,907,583","283,241,964","5,048.10","507.77","2,183.39","7,739.26","100.0"
"2008","910","Vance County Schools","SALARIES","37,124,743","5,464,464","3,834,570","46,423,777","4,918.49","723.96","508.02","6,150.47","67.2"
"2008","910","Vance County Schools","EMPLOYEE BENEFITS","8,970,667","1,531,383","1,480,489","11,982,539","1,188.48","202.89","196.14","1,587.51","17.3"
"2008","910","Vance County Schools","PURCHASED SERVICES","1,240,531","602,519","3,265,128","5,108,178","164.35","79.83","432.58","676.76","7.4"
"2008","910","Vance County Schools","SUPPLIES & MATERIALS","2,279,729","1,786,029","1,384,386","5,450,144","302.03","236.62","183.41","722.06","7.9"
"2008","910","Vance County Schools","INSTRUCTIONAL EQUIP.","52,660","21,006","35,149","108,815","6.98","2.78","4.66","14.42","0.2"
"2008","910","Vance County Schools","TOTAL","49,668,330","9,405,401","9,999,722","69,073,453","6,580.33","1,246.08","1,324.81","9,151.22","100.0"
"2008","920","Wake County Schools","SALARIES","514,854,752","40,016,865","186,832,451","741,704,068","3,864.84","300.39","1,402.49","5,567.72","68.6"
"2008","920","Wake County Schools","EMPLOYEE BENEFITS","126,223,049","10,199,176","43,262,983","179,685,208","947.51","76.57","324.76","1,348.84","16.5"
"2008","920","Wake County Schools","PURCHASED SERVICES","22,455,109","5,022,064","70,687,994","98,165,167","168.56","37.70","530.63","736.89","9.1"
"2008","920","Wake County Schools","SUPPLIES & MATERIALS","25,936,494","11,020,334","24,296,831","61,253,659","194.70","82.72","182.39","459.81","5.7"
"2008","920","Wake County Schools","INSTRUCTIONAL EQUIP.","637,266","20,832","42,307","700,405","4.78","0.16","0.32","5.26","0.1"
"2008","920","Wake County Schools","TOTAL","690,106,670","66,279,271","325,122,566","1,081,508,507","5,180.39","497.54","2,440.59","8,118.52","100.0"
"2008","930","Warren County Schools","SALARIES","14,089,872","1,761,073","1,072,958","16,923,903","5,247.62","655.90","399.61","6,303.13","60.6"
"2008","930","Warren County Schools","EMPLOYEE BENEFITS","3,349,059","477,924","283,959","4,110,942","1,247.32","178.00","105.76","1,531.08","14.8"
"2008","930","Warren County Schools","PURCHASED SERVICES","1,251,121","321,362","1,649,130","3,221,613","465.97","119.69","614.20","1,199.86","11.5"
"2008","930","Warren County Schools","SUPPLIES & MATERIALS","1,085,762","1,146,979","1,334,425","3,567,166","404.38","427.18","496.99","1,328.55","12.8"
"2008","930","Warren County Schools","INSTRUCTIONAL EQUIP.","42,297","24,401","21,713","88,411","15.75","9.09","8.09","32.93","0.3"
"2008","930","Warren County Schools","TOTAL","19,818,111","3,731,739","4,362,185","27,912,035","7,381.04","1,389.86","1,624.65","10,395.55","100.0"
"2008","940","Washington County Schools","SALARIES","11,209,612","1,813,608","1,786,792","14,810,012","5,519.26","892.96","879.76","7,291.98","63.8"
"2008","940","Washington County Schools","EMPLOYEE BENEFITS","2,726,136","478,556","482,637","3,687,329","1,342.26","235.62","237.64","1,815.52","15.9"
"2008","940","Washington County Schools","PURCHASED SERVICES","1,059,186","667,776","704,811","2,431,773","521.51","328.79","347.03","1,197.33","10.5"
"2008","940","Washington County Schools","SUPPLIES & MATERIALS","629,333","629,641","824,514","2,083,488","309.86","310.02","405.96","1,025.84","9.0"
"2008","940","Washington County Schools","INSTRUCTIONAL EQUIP.","174,853","6,978","3,982","185,813","86.09","3.44","1.96","91.49","0.8"
"2008","350","Franklin County Schools","TOTAL","47,552,856","7,608,288","13,505,690","68,666,834","5,636.22","901.78","1,600.77","8,138.77","100.0"
"2008","360","Gaston County Schools","SALARIES","122,713,173","14,113,884","23,147,754","159,974,811","3,809.19","438.12","718.54","4,965.85","66.0"
"2008","360","Gaston County Schools","EMPLOYEE BENEFITS","30,058,393","3,826,266","4,955,791","38,840,450","933.06","118.77","153.83","1,205.66","16.1"
"2008","360","Gaston County Schools","PURCHASED SERVICES","4,599,432","1,668,595","12,450,057","18,718,084","142.77","51.80","386.47","581.04","7.7"
"2008","360","Gaston County Schools","SUPPLIES & MATERIALS","8,066,567","5,496,673","8,844,380","22,407,620","250.40","170.62","274.54","695.56","9.2"
